fips,state,population,pop_change_2018,unemployment_rate,median_hh_income,pct_below_povert,feb_temp_avg,aug_temp_avg,prc_bachelors,physicians_per_pop,per_dem_2016,per_gop_2016
08045,CO,59770,657,3.2,74421,11.4,-4.5,19.2,30,285.7,0.425592525068,0.496467639015
08047,CO,6121,95,2.5,72949,10.1,-5.3,15.3,38.7,285.7,0.457190822608,0.437604924454
08049,CO,15525,169,2.7,69214,11.7,-7.2,14.9,37.8,285.7,0.389874309879,0.524726888288
08051,CO,17246,315,2.6,61268,10.4,-8,15.3,55.3,285.7,0.54500483923,0.349499946231
08053,CO,811,20,2.6,62149,17,-8.2,13.3,43.9,285.7,0.334465195246,0.575551782683
08055,CO,6889,244,6.5,38242,37.4,-0.6,20.1,21.4,285.7,0.432396606575,0.497083775186
08057,CO,1399,20,2.6,51457,20,-7.6,14.3,16.8,285.7,0.19837587007,0.728538283063
08059,CO,580233,4416,3,85550,8,-2.3,19.8,44.1,285.7,0.490697156002,0.420745713649
08061,CO,1383,16,1.8,44704,19.2,-2.4,24.6,21.5,285.7,0.106682297773,0.851113716295
08063,CO,7163,11,2,48342,20.1,-3.1,23.6,18.9,285.7,0.145585386106,0.800996401882
08065,CO,7824,71,2.6,51802,18.5,-8.9,12.5,34,285.7,0.503937007874,0.39811023622
08067,CO,56310,769,3,66219,10.8,-4.2,19.2,43.9,285.7,0.498014452184,0.405930603476
08069,CO,350518,6525,2.8,71306,8.5,-4.4,17.7,46.3,285.7,0.475355472235,0.426123147857
08071,CO,14503,272,4.7,41485,26.6,0.8,23,19.7,285.7,0.39055729867,0.546242342746
08073,CO,5610,80,2.4,46690,21,-2.4,23.3,12.8,285.7,0.166111573689,0.779766860949
08075,CO,21528,-137,2.9,53168,16.9,-4.9,22.6,20.5,285.7,0.189960832818,0.749536178108
08077,CO,153207,1801,4.1,51132,19.7,-2.6,21.9,27.4,285.7,0.279902772584,0.64278273412
08079,CO,776,17,2.6,60210,15.9,-8.1,13.6,39.9,285.7,0.363496932515,0.527607361963
08081,CO,13188,93,3.7,59500,16.7,-5.5,20.2,17.1,285.7,0.13425499232,0.813056835637
08083,CO,26158,10,4.7,50180,28.8,-2,21.7,28.6,285.7,0.308515661892,0.611600818511
08085,CO,42214,429,3.7,52576,17.4,-2.4,21.8,23.9,285.7,0.258092074039,0.678832463218
08087,CO,28558,330,2.9,55387,15.3,-4.2,23.2,17.6,285.7,0.263122476447,0.681695827725
08089,CO,18432,29,5,40064,29.9,0.1,25.2,17.7,285.7,0.341206828106,0.593092497023
08091,CO,4833,24,3.5,68900,11,-5.6,17.1,48.6,285.7,0.514146638272,0.406753878917
08093,CO,18556,636,2.9,72121,12.1,-6.4,14.9,30.2,285.7,0.327086383602,0.590824792582
08095,CO,4286,-11,1.9,52367,15.6,-6.2,22.7,25.5,285.7,0.186963979417,0.768010291595
08097,CO,17950,-2,3.8,89034,6.2,-6.9,15.2,63.1,285.7,0.696928853374,0.24280350438
08099,CO,12164,93,3.3,42455,28.6,-1.4,25.4,17.4,285.7,0.235636801928,0.704700683005
08101,CO,167529,1103,4.9,48308,22.9,0.8,24.3,22,285.7,0.464882219856,0.461571732766
08103,CO,6336,-58,4.4,63411,12,-4.6,20.2,20.2,285.7,0.12601862631,0.809662398137
08105,CO,11250,-56,4.8,44171,23.4,-7.8,15.6,23.7,285.7,0.361698250729,0.557580174927
08107,CO,25733,387,2.7,81033,7.3,-6.4,16.6,50.4,285.7,0.54363926808,0.373874528028
08109,CO,6843,200,4.6,36869,37,-7.6,15.6,22.9,285.7,0.496859992612,0.409678611008
08111,CO,762,51,3.1,46878,20.4,-8.6,12.3,34.5,285.7,0.52371541502,0.424901185771
08113,CO,8191,144,3.5,69458,9.8,-3.8,19.3,56.7,285.7,0.686615634424,0.2389236836
08115,CO,2303,-31,2.6,40009,25.9,-6.4,22.4,20.8,285.7,0.195747800587,0.744134897361
08117,CO,31007,3,2.2,80078,7.1,-7.4,13.6,51,285.7,0.591619450844,0.315297926655
08119,CO,25083,445,3.7,64850,12.5,-5,16.2,34,285.7,0.249735971274,0.674505386186
08121,CO,4909,-27,2.4,47869,19.6,-3.9,23.1,16.2,285.7,0.106720827179,0.843426883309
08123,CO,314305,9031,3,75629,13.2,-3.6,22.2,26.7,285.7,0.342843261828,0.567172434412
08125,CO,10020,5,2,53253,16.6,-4.6,23.4,22.1,285.7,0.150300171527,0.805102915952
09001,CT,943823,366,4,91183,12.7,0.1,22.2,47.4,352.1,0.581855274094,0.378905574012
09003,CT,892697,-234,4.2,73037,15.5,-1,21.8,37.8,352.1,0.585615915074,0.370503407904
09005,CT,181111,-599,3.8,76304,8.1,-2.6,20.3,35.1,352.1,0.408851119732,0.547816983804
09007,CT,162682,-173,3.5,88709,8.1,-0.3,22,41.5,352.1,0.512499717201,0.439435759372
09009,CT,857620,-174,4.4,67720,16.7,-0.5,22.3,34.9,352.1,0.541623105592,0.421306752432
09011,CT,266784,-1042,4,67790,12.5,-0.2,21.7,33.3,352.1,0.505520891052,0.438250339284
09013,CT,150921,-12,3.6,89584,6.4,-1.2,21.1,41.2,352.1,0.498903579909,0.441020384331
09015,CT,117027,653,4.5,65182,14.8,-1.2,21.1,24.1,352.1,0.429481490247,0.507622823107
10001,DE,178550,2105,4.1,54980,19.6,3.2,24.6,23.6,284.6,0.449099699675,0.498148222967
10003,DE,559335,2916,3.7,69562,15.5,2.2,24.6,35.9,284.6,0.623039913106,0.327026634234
10005,DE,229286,5072,3.7,59821,21.6,4.7,24.9,26.5,284.6,0.371680495965,0.591670289376
11001,DC,702455,6764,5.6,82533,24.5,NA,NA,57.6,847,0.928465918822,0.0412206713478
12001,FL,269956,3136,3.3,51026,21.1,18.4,27.7,42.5,265.2,0.589625040093,0.364430049989
12003,FL,28355,125,3.4,52804,21.7,17.1,27.8,13.4,265.2,0.167167959474,0.814785499446
12005,FL,185287,1241,4,51777,20.5,17.7,28.1,22.8,265.2,0.248866909158,0.711523677296
12007,FL,27732,599,3.3,45075,26,18,27.6,10.6,265.2,0.241692841792,0.736733344354
12009,FL,596849,8584,3.5,57612,16.5,20.6,28.1,29.3,265.2,0.380244769149,0.577787533762
12011,FL,1951260,16789,3.4,57200,17.3,23.2,28.8,31.9,265.2,0.664719744008,0.314182517315
12013,FL,14587,150,4.1,38323,29.3,17.2,27.9,9.9,265.2,0.203725070051,0.765946925993
12015,FL,184998,3461,4,52724,20,22.1,28.6,23.2,265.2,0.34696801387,0.624939007298
12017,FL,147929,2417,5.2,41556,24.5,19.4,28.4,17.6,265.2,0.286028395527,0.683213971604
12019,FL,216072,3895,3.3,62835,12.1,18.4,28,24.1,265.2,0.261068228613,0.704173443773
12021,FL,378488,6143,3.4,70649,18.5,22.8,28.7,36.2,265.2,0.357414738571,0.617559602358
12023,FL,70503,678,3.7,46195,26.4,17,27.6,15.6,265.2,0.26481042654,0.709471703373
12027,FL,37489,237,3.8,37233,34.5,21.7,28.1,11.4,265.2,0.349502834309,0.62670755506
12029,FL,16700,64,4.2,37148,31.1,18,28.1,9.4,265.2,0.176339905582,0.808386559289
12031,FL,950181,12539,3.6,55733,21.8,17.9,28.2,29.2,265.2,0.474949502489,0.48995647651
12033,FL,315534,2276,3.5,50644,24.4,16.8,28,26.4,265.2,0.376719060214,0.582880963531
12035,FL,112067,2130,4,58975,18.4,19.5,28.2,24.4,265.2,0.382927211607,0.588786511766
12037,FL,11736,-16,3.5,40297,36.6,17.8,28.3,17.1,265.2,0.289521905714,0.686156921539
12039,FL,45894,-78,4.6,42259,38.2,16.9,27.8,16.7,265.2,0.679106843607,0.304406902487
12041,FL,18256,391,3.8,42186,23.8,18,27.9,14.2,265.2,0.173081492041,0.80066524115
12043,FL,13724,116,4,38680,27.6,22.1,28.3,9.9,265.2,0.291848450057,0.68794489093
12045,FL,16164,42,4.4,45426,26.3,17.8,28,17.7,265.2,0.23560928699,0.730869624948
12047,FL,14310,-79,4.2,36299,35.9,16.7,27.4,9.3,265.2,0.348376444689,0.630893414052
12049,FL,27245,43,5.3,39169,38.2,21.3,28.2,10.4,265.2,0.283357529365,0.691302626369
12051,FL,41556,412,6.1,44391,33.5,22.4,28.4,8.2,265.2,0.415090941833,0.557536466775
12053,FL,190865,4081,4.5,45884,19.3,20.2,28.4,17.5,265.2,0.338929248599,0.628784166684
12055,FL,105424,1364,4.8,39994,38.5,21.6,28.2,17,265.2,0.32685516243,0.647283335892
12057,FL,1436888,26773,3.4,58361,20.1,21.1,28.5,32.7,265.2,0.514932646806,0.446883738438
12059,FL,19477,29,4,38040,30.6,16.2,27.8,10.3,265.2,0.100164589701,0.878909005408
12061,FL,157413,3099,4.3,58228,17.9,21,28.2,28.3,265.2,0.362929772082,0.607832584452
12063,FL,48305,-55,4,39545,33.5,16.7,28,13.4,265.2,0.303995808925,0.677763490022
12065,FL,14288,141,3.7,46332,28.6,17.2,27.9,22,265.2,0.462897526502,0.514330585002
12067,FL,8732,109,3.2,42689,26.1,17.6,27.9,15.8,265.2,0.152592592593,0.828148148148
12069,FL,356495,11408,3.5,52447,19.5,20.1,28.4,22.7,265.2,0.368438710285,0.599700997069
12071,FL,754610,15104,3.4,56343,18.4,22.4,28.6,27.8,265.2,0.382830412803,0.586687415783
12073,FL,292502,1255,3.3,51046,20.1,17.2,28.1,45.7,265.2,0.605140694422,0.353970709232
12075,FL,40770,464,3.8,39037,26.3,18.7,28.1,12.6,265.2,0.262869830123,0.710383642278
12077,FL,8457,215,3.8,40814,27.1,17.3,27.9,12.7,265.2,0.197572078907,0.771471927162
12079,FL,18529,64,3.9,38249,32.5,17,27.6,13.8,265.2,0.414677172763,0.570269316712
12081,FL,394855,9405,3.4,59587,17.3,21,28.3,29.3,265.2,0.398082018362,0.569574447824
12083,FL,359977,6260,4.3,44517,25.9,19.3,28,19.4,265.2,0.355090695475,0.617302346907
12085,FL,160912,1120,3.5,61592,16.4,22.6,28.8,33,265.2,0.35173370966,0.620263351256
12086,FL,2761581,16703,3.9,52043,22.6,23.6,29.1,28.8,265.2,0.636584344059,0.340938212063
12087,FL,75027,-1609,2.6,67094,19.2,24,29.5,33.3,265.2,0.446552292973,0.515742093604
12089,FL,85832,2968,3.2,66898,13.7,17.1,28.1,28.2,265.2,0.233126329587,0.735350366375
12091,FL,207269,3585,2.9,62779,18.1,16.5,28,30.6,265.2,0.235562355326,0.713194313361
12093,FL,41537,349,3.7,42258,34.4,21.6,28.4,11.4,265.2,0.289979460094,0.685299295775
12095,FL,1380645,27712,3.2,58037,22.8,20.6,28.4,33.8,265.2,0.603845731037,0.357440454379
12097,FL,367990,15329,3.6,50473,20.2,21,28.4,20.5,265.2,0.609275544538,0.358991577428
12099,FL,1485941,15603,3.6,61735,18.5,22.8,28.7,35.7,265.2,0.565111413726,0.411971364885
12101,FL,539630,14609,3.8,53788,17.4,20.6,28.4,23.4,265.2,0.37372411903,0.589430016527
12103,FL,975280,5975,3.3,52226,16.2,20.8,28.7,31,265.2,0.474704996745,0.485729980469
12105,FL,708009,22179,4.1,51354,24,21.2,28.5,20,265.2,0.412862719675,0.553912933185
12107,FL,74163,778,4.8,39578,33.3,19.1,28.1,12.4,265.2,0.303809873821,0.669882396178
12109,FL,254261,10333,2.9,81925,7.3,18.9,28.1,43.7,265.2,0.315539034547,0.649840166579
12111,FL,321128,7728,4.4,53377,18.5,21.9,28.7,20.3,265.2,0.474749699782,0.499165073793
12113,FL,179349,5280,3.3,69541,12.2,16.4,27.7,28.1,265.2,0.210426388508,0.744876017934
12115,FL,426718,7029,3.4,61652,16.7,21.4,28.6,34.7,265.2,0.427449247076,0.543077077927
12117,FL,467832,5596,3.2,67187,13.4,20.4,28.5,38.2,265.2,0.470685498068,0.486970589677
12119,FL,128754,3821,5.1,55324,26.6,19.9,28.3,31.1,265.2,0.295254993542,0.687836762384
12121,FL,44191,55,3.7,38525,28.2,17.2,27.7,14.7,265.2,0.211780455154,0.764712182062
12123,FL,21623,-192,3.8,42307,29.8,17.6,28,7.4,265.2,0.231598232568,0.746093329023
12125,FL,14940,-529,3.4,45906,21,17.4,27.6,8.3,265.2,0.178113472686,0.802213244335
12127,FL,547538,9358,3.7,50285,17.5,19.9,28.4,23.6,265.2,0.417945940132,0.548447200197
12129,FL,32461,360,3.1,58203,16.2,17.4,28.2,18.4,265.2,0.283368091762,0.684762773723
12131,FL,71375,3100,3.1,60973,18.6,16.6,28,28.4,265.2,0.204445901249,0.765666438213
12133,FL,24880,262,3.8,39225,32,16.9,27.8,11.7,265.2,0.202889447236,0.774407753051
13001,GA,18507,69,4.3,42781,34,15.4,27.9,9.7,228.7,0.204769384549,0.784235327717
13003,GA,8297,82,3.5,36779,42.2,15.8,27.7,9.9,228.7,0.267281105991,0.719278033794
13005,GA,11185,-51,3.8,38775,33.6,15.7,27.8,10.1,228.7,0.151371571072,0.836907730673
13007,GA,3092,-88,5.1,38288,43.2,16,27.7,12.3,228.7,0.451388888889,0.538194444444
13009,GA,44823,-98,5,42727,31.3,12.9,27.7,20.9,228.7,0.495489891135,0.478444790047
13011,GA,18988,350,3.1,55384,19.5,10.2,25.7,12.8,228.7,0.098473941837,0.882522315001
13013,GA,80809,1966,3.3,61413,15,10.3,25.8,17.6,228.7,0.228250312196,0.732100735396
13015,GA,106408,1427,3.8,57409,17.1,10.3,26.2,19.5,228.7,0.208949901943,0.760996357894
13017,GA,16787,-214,5.9,35020,40.9,15.4,27.7,12,228.7,0.354212392369,0.630423771737
13019,GA,19252,139,4.2,39412,31.1,15.7,27.3,11.8,228.7,0.158616486363,0.824013408502
13021,GA,153095,203,4.5,41390,36.6,13.1,27.7,25.7,228.7,0.589486858573,0.387282047765
13023,GA,12838,63,5.7,46019,28,14,27.7,17.2,228.7,0.221726793677,0.753344142683
13025,GA,18897,130,4.5,41874,29.3,15.9,27.7,8.2,228.7,0.0984884645982,0.884805091488
13027,GA,15513,-135,3.9,36354,33.7,16.1,27.2,15.2,228.7,0.399489470325,0.586949585195
13029,GA,38109,1090,3.4,79658,11.5,15.4,28.2,32.6,228.7,0.26621522937,0.697935338246
13031,GA,77296,1212,4.2,43766,24.4,14.9,27.8,27.4,228.7,0.364871019834,0.599395470167
13033,GA,22423,-95,6,42785,33.2,13.3,27.6,12.6,228.7,0.505882352941,0.480320855615
13035,GA,24193,151,4,48831,30,12.3,27.4,11.4,228.7,0.270760789279,0.708768597657
13037,GA,6352,-47,4.3,33393,43.2,15.3,27.7,9.4,228.7,0.582303509639,0.40978744439
13039,GA,53677,610,4.2,56555,20.8,16.3,27.9,24.5,228.7,0.314156706507,0.652695883134
13043,GA,10836,111,3.4,35841,35.3,14.7,27.8,14.1,228.7,0.272291722119,0.708277881288
13045,GA,118121,663,4,52502,21.5,11.6,26.3,20.6,228.7,0.28397037308,0.685419714704
13047,GA,67420,917,3.4,55807,16.5,10,26.1,20.8,228.7,0.179894379479,0.786872878159
13049,GA,12968,146,4.3,40499,30.5,16.6,28.2,10.5,228.7,0.250499001996,0.736027944112
13051,GA,289195,-65,3.7,54165,20,15.5,28.2,33.2,228.7,0.556516653618,0.41173252337
13053,GA,10684,399,5.6,46869,19.3,13.8,27.2,33.4,228.7,0.428468208092,0.53901734104
13055,GA,24790,74,4.1,39513,24.7,10.6,25.8,9.8,228.7,0.195488721805,0.783046325491
13057,GA,254149,6255,3.1,82733,9.4,9.9,25.6,37,228.7,0.227412587413,0.727371982856
13059,GA,127330,510,4,42112,30,10.4,26.1,42.7,228.7,0.667420456344,0.286990343954
13061,GA,2887,-75,7.7,30239,44.8,14.9,27.5,7.9,228.7,0.548387096774,0.445318646735
13063,GA,289615,5081,4.9,46059,27.3,11.6,27.2,19.5,228.7,0.850643238155,0.131561253306
13065,GA,6648,-36,4.6,37593,34.8,16.2,27.9,11.1,228.7,0.280392959476,0.705689725747
13067,GA,756865,4082,3.4,78603,13.2,10.6,26.4,46.5,228.7,0.488370953116,0.46749626253
13069,GA,43093,208,4.5,39480,31.4,15.7,27.6,13.2,228.7,0.294329303397,0.68904720783
13071,GA,45592,49,3.8,38633,33.8,15.6,27.1,12.5,228.7,0.254561506769,0.727781047675
13073,GA,154291,2649,3.5,82184,9.8,12,27.2,35.1,228.7,0.29386197227,0.670821000156
13075,GA,17162,-68,3.8,38827,36.6,15.7,27.2,15.5,228.7,0.290162305399,0.691454123882
13077,GA,145864,2814,3.4,70974,14.1,12.4,27.2,29.8,228.7,0.270276441328,0.693353991682
13079,GA,12318,23,4.2,48004,27.2,12.9,27.4,10.3,228.7,0.275159976731,0.70428543727
13081,GA,22601,-122,4.9,36096,43,14.8,27.8,13.7,228.7,0.378,0.6052
13083,GA,16226,-23,3.6,48779,18.3,9.5,24.8,13.9,228.7,0.154697018275,0.809073420968
13085,GA,25083,759,3.3,68835,13.4,9,24.3,30.4,228.7,0.123630136986,0.845890410959
13087,GA,26575,-99,4.7,38441,35.7,16.6,27.9,14.6,228.7,0.400859542879,0.586931041219
13089,GA,756558,4470,4,63477,23.4,11,26.8,43.4,228.7,0.808227234166,0.160647714714
13091,GA,20705,-36,5.2,35636,33.9,14.8,27.7,13.7,228.7,0.262473195139,0.717798427448
13093,GA,13706,16,4.6,37278,38.2,14.2,27.8,11.3,228.7,0.48488008342,0.505995828989
13095,GA,91243,1826,5.1,38806,43.7,15.8,27.7,21.4,228.7,0.68456890199,0.301459100958
13097,GA,145331,1659,4.1,60512,20.9,11.3,26.6,27.1,228.7,0.539893663384,0.43237165519
13099,GA,10247,-57,4.6,34984,40.4,15.8,27.8,15.6,228.7,0.452739439565,0.533667921372
13101,GA,4000,67,3.2,38667,36.3,16.3,27.5,8.8,228.7,0.132765957447,0.856170212766
13103,GA,62190,2132,3.3,65793,12.3,14.9,27.8,20.1,228.7,0.20735199829,0.763624706134
13105,GA,19120,12,4.8,39681,30.1,10.7,26.5,10.8,228.7,0.316860465116,0.665950455005
13107,GA,22612,111,5.9,37574,34.4,13.9,27.7,12.4,228.7,0.310410819087,0.680020413371
13109,GA,10721,-35,3.7,37319,38.7,15.2,28.1,15.5,228.7,0.313714602998,0.667406996113
13111,GA,25964,628,3.9,43439,27.2,7.9,23.1,21.3,228.7,0.163209792588,0.817919075145
13113,GA,113459,830,3.5,95021,7.6,12.1,27.4,46.5,228.7,0.385099441933,0.580157981022
13115,GA,97927,500,4.3,44906,32.3,10.6,26.3,20.4,228.7,0.266481751825,0.70204379562
13117,GA,236612,8024,3.1,105921,5.4,9.5,25.2,51.7,228.7,0.240736173624,0.717276034281
13119,GA,23023,208,3.8,42904,25.5,10.1,25.9,13.5,228.7,0.14668397451,0.832428605145
13121,GA,1050114,11230,4,70808,19.3,11.1,26.7,51.4,228.7,0.692273308888,0.271069054186
13123,GA,30816,407,4.2,47757,30.2,8.5,23.6,20,228.7,0.153779595689,0.823173129867
13125,GA,2995,-55,4.2,42820,21.2,12.2,27,9,228.7,0.0992805755396,0.888489208633
13127,GA,85219,360,3.7,53906,26.6,16.1,27.8,29.6,228.7,0.344819482389,0.631062542228
13129,GA,57685,498,3.8,49101,26.8,10.3,26.1,14.4,228.7,0.16848806366,0.804827586207
13131,GA,24748,-1,3.9,41002,31.1,16.5,27.6,14.1,228.7,0.327092630891,0.658212691847
13133,GA,17698,478,4.2,54016,35.4,11.3,26.6,25.8,228.7,0.361680443891,0.621447174725
13135,GA,927781,9628,3.5,72008,12.8,10.3,25.9,36.1,228.7,0.509562221584,0.452142585921
13137,GA,45388,841,3.7,51829,20.7,9.5,24.3,18.7,228.7,0.153955853175,0.81746031746
13139,GA,202148,2709,3.2,61631,20.2,9.7,25.2,24,228.7,0.230319535739,0.736899890209
13141,GA,8348,-197,6,31716,44.7,12.2,27.1,8.8,228.7,0.754479283315,0.235442329227
13143,GA,29533,302,3.9,47662,23,10.8,25.9,14,228.7,0.130246531766,0.846425731201
13145,GA,34475,532,3.4,74686,12.8,13,26.7,29.9,228.7,0.249023914104,0.727855051245
13147,GA,26099,343,3.6,47171,23.6,10.2,26.2,15.1,228.7,0.256326287586,0.722933412722
13149,GA,11879,120,3.9,46218,25.7,12.4,26.8,9.8,228.7,0.176652401331,0.801236329054
13151,GA,230220,4712,4.1,72970,12.3,11.8,27.2,28.3,228.7,0.509011903669,0.465548721401
13153,GA,155469,2331,4,60728,17.5,13.7,27.7,27.3,228.7,0.377105055491,0.593545895666
13155,GA,9398,15,5.6,38156,33.3,15.5,27.5,14.3,228.7,0.243235856791,0.74091281771
13157,GA,70422,2706,3,68984,13.2,10.3,25.9,21,228.7,0.165169826662,0.80400635695
13159,GA,14040,154,3.5,51241,23.8,12.5,27.3,10.8,228.7,0.25664893617,0.723570478723
13161,GA,15029,16,4.9,37211,30.9,15.4,27.7,10,228.7,0.177048536058,0.806052269601
13163,GA,15430,-183,5.3,38274,35.2,12.7,27.3,11,228.7,0.54932218056,0.440871070089
13165,GA,8683,-91,5.4,31419,42.6,13.9,27.7,9.3,228.7,0.365194462755,0.623599208965
13167,GA,9708,-52,4,34849,32.9,13.3,27.6,10.4,228.7,0.308527973927,0.684139054861
13169,GA,28616,163,3.7,55737,20.6,12.9,27.5,20.1,228.7,0.316192909614,0.663046949856
13171,GA,19000,364,4.6,48323,24.3,12.6,27.3,17.1,228.7,0.299273927393,0.684224422442
13173,GA,10340,-93,4.4,41564,30.7,15.9,27.4,16.4,228.7,0.281370150297,0.693463823838
13175,GA,47325,-28,4.8,42114,34.7,14.2,27.8,15.6,228.7,0.346410941999,0.63764911559
13177,GA,29764,321,3.6,66090,18,15.1,27.8,25.6,228.7,0.22444349922,0.754359846874
13179,GA,61497,-248,4.3,47685,22.7,15.5,28.2,18.3,228.7,0.59265016789,0.380860589479
13181,GA,7915,54,5,46967,25.4,11.2,26.7,13.5,228.7,0.31,0.672926829268
13183,GA,18998,225,4,46428,23.7,15.6,28.2,15.5,228.7,0.330007301046,0.638354830859
13185,GA,116321,932,4.1,41820,33.4,16.1,27.1,25.6,228.7,0.396979327955,0.57881726564
13187,GA,32955,133,3.6,55583,18.6,8.8,23.8,26.2,228.7,0.179811749432,0.780022719896
13189,GA,21531,34,5.6,42768,31.3,11.8,26.8,13.7,228.7,0.399115235218,0.586102719033
13191,GA,14340,238,4,42513,35.7,15.9,28.1,15.6,228.7,0.389954182929,0.590870524351
13193,GA,13143,-108,6.2,32868,39.2,13.6,27.6,8.6,228.7,0.630977373455,0.359225565664
13195,GA,29650,373,3.5,51338,24.6,10.2,25.9,18,228.7,0.202846379238,0.769778149853
13197,GA,8351,-63,5.1,39114,36.7,13.4,26.9,13.1,228.7,0.381087024819,0.603518693057
13199,GA,21068,37,5,38886,35.6,12.6,27.1,11.5,228.7,0.413898268163,0.568129833351
13201,GA,5686,-147,3.7,42483,31.2,16.2,27.8,12.3,228.7,0.244881889764,0.743307086614
13205,GA,22192,-141,5.4,36788,39.6,16,27.4,11.1,228.7,0.444444444444,0.543718976709
13207,GA,27520,339,3.7,59362,18.5,12.7,27.4,26.3,228.7,0.281656804734,0.695936883629
13209,GA,9193,125,5.7,41834,28.9,15,27.9,14.1,228.7,0.237921348315,0.749438202247
13211,GA,18853,472,3.6,57978,20.4,11.7,26.8,20.8,228.7,0.281717011129,0.695177530472
13213,GA,39921,112,5.3,46810,22.1,9.6,25.6,9.4,228.7,0.144823699887,0.83239413943
13215,GA,194160,394,5.1,46628,28.4,13.7,27.2,26.2,228.7,0.579654566745,0.39375
13217,GA,109541,1606,4.5,56598,22.4,11.7,27,19.6,228.7,0.500970607715,0.477470482107
13219,GA,39272,1260,3,99497,6.9,10.7,26.2,51.1,228.7,0.276037834997,0.677088807147
13221,GA,15054,166,3.7,51105,21.4,10.6,26.2,16.9,228.7,0.275037593985,0.695037593985
13223,GA,164044,4492,3.4,73309,11.7,10.7,26.2,24.1,228.7,0.278695376233,0.691103852882
13225,GA,27297,416,5.1,46525,33.2,13.2,27.4,19.4,228.7,0.475091130012,0.505187400692
13227,GA,31980,454,3.5,65062,19.8,9.2,24.5,23.7,228.7,0.141396080675,0.833285652982
13229,GA,19389,170,3.8,44389,27.4,15.9,27.9,11.9,228.7,0.12374948609,0.863505550226
13231,GA,18634,428,3.6,66901,14.6,12.6,27.4,15.9,228.7,0.142824207493,0.838386167147
13233,GA,42470,560,4.2,43679,31.2,10.8,26.4,12.2,228.7,0.202217827377,0.777369684984
13235,GA,11069,-139,4.3,40582,36.6,14.2,27.8,12.4,228.7,0.30683713174,0.677042801556
13237,GA,21809,103,5,51205,29.5,12.6,27.4,22.2,228.7,0.291061393277,0.690912946665
13239,GA,2279,-69,5.5,33908,40.5,14.4,27.3,9.1,228.7,0.441570881226,0.550766283525
13241,GA,16867,310,4,44213,25.1,8.7,23.2,24.8,228.7,0.18153226821,0.79091709649
13243,GA,6833,-158,5.9,28298,44.3,14.3,27.3,11.7,228.7,0.551640759931,0.438687392055
13245,GA,201554,94,5.1,40168,34.1,12.9,27.7,21.3,228.7,0.649842565909,0.326088696766
13247,GA,90594,728,4.4,59673,22.9,11.3,27,26.5,228.7,0.61736146213,0.358163292453
13249,GA,5236,-18,4.7,45378,24.6,13.6,27.3,12.9,228.7,0.210057621792,0.771084337349
13251,GA,13938,-21,5.4,39048,41.2,14.1,27.6,14.2,228.7,0.403579575364,0.57992630286
13253,GA,8315,28,5.3,36869,40.1,16.6,28.1,14.4,228.7,0.331562762091,0.655018171652
13255,GA,66100,697,4.7,43510,29.1,12.3,27.4,16.4,228.7,0.36033153431,0.602775636083
13257,GA,26035,250,4.5,45850,25.6,9.9,25.6,22.1,228.7,0.18801229508200001,0.787090163934
13259,GA,6199,20,4.7,33053,39.8,13.9,27.1,11.2,228.7,0.594252313687,0.392109108622
13261,GA,29733,-84,5.9,37562,39.5,14.2,27.6,18.6,228.7,0.503052948145,0.480725416932
13263,GA,6272,15,5,37265,39.5,12.8,26.9,12,228.7,0.617021276596,0.368794326241
13265,GA,1608,-14,5.1,34090,41.8,11.2,26.3,7,228.7,0.60758082497200006,0.389074693423
13267,GA,25391,38,4.2,41440,32.7,15.2,28.1,13.2,228.7,0.243930803896,0.740223869749
13269,GA,8039,-75,6.5,36310,35.5,13,27.2,11.2,228.7,0.380658436214,0.606114050558
13271,GA,15876,-14,6.8,34297,36.7,15.3,27.8,8.4,228.7,0.346072746442,0.6454928835
13273,GA,8611,-106,6.6,35290,44.5,14.8,27.6,12.3,228.7,0.542474276143,0.447954055994
13275,GA,44448,-214,4.7,41642,30.7,16.3,27.3,23.1,228.7,0.381099839829,0.599305926321
13277,GA,40571,133,4,45680,30.4,15.4,27.2,16.5,228.7,0.304157549234,0.678336980306
13279,GA,26887,-9,5.8,37148,40.6,15.1,28,15.8,228.7,0.256697408871,0.725955204216
13281,GA,11852,313,5.5,45853,24,8.2,22.6,26.2,228.7,0.179304192685,0.799435028249
13283,GA,6809,49,5.8,35069,34.5,14.3,27.8,13.6,228.7,0.318518518519,0.66962962963
13285,GA,70034,-4,3.7,45234,27.7,12.7,26.9,18.5,228.7,0.372077695499,0.60648237894
13287,GA,7912,-3,5.1,33261,42.2,15.1,27.3,12.5,228.7,0.366666666667,0.617699115044
13289,GA,8188,-72,5.9,42054,33,13.5,27.6,9.4,228.7,0.486059708858,0.501850481125
13291,GA,24001,574,3.6,45943,24.4,8.1,22.6,22.4,228.7,0.162970346374,0.818091203588
13293,GA,26215,18,4.4,40965,32.7,12.7,27.4,13.7,228.7,0.317740754302,0.667154888319
13295,GA,69410,383,3.9,43767,22.2,10.1,25.4,15.9,228.7,0.17598897197,0.791094030661
13297,GA,93503,2097,3.6,65416,17.9,10.8,26.3,19.9,228.7,0.204799010513,0.76915275201
13299,GA,35680,-48,3.9,38357,35.6,16.2,28.1,13.9,228.7,0.282798353909,0.70024691358
