date,region,vaccine,type,number
2021-03-11,Toscana,AstraZeneca,second dose,2
2021-03-12,Toscana,AstraZeneca,first dose,88763
2021-03-12,Toscana,AstraZeneca,second dose,3
2021-03-13,Toscana,AstraZeneca,first dose,93440
2021-03-13,Toscana,AstraZeneca,second dose,3
2021-03-14,Toscana,AstraZeneca,first dose,96515
2021-03-14,Toscana,AstraZeneca,second dose,3
2021-03-15,Toscana,AstraZeneca,first dose,99622
2021-03-15,Toscana,AstraZeneca,second dose,3
2021-03-16,Toscana,AstraZeneca,first dose,99623
2021-03-16,Toscana,AstraZeneca,second dose,3
2021-03-17,Toscana,AstraZeneca,first dose,99623
2021-03-17,Toscana,AstraZeneca,second dose,3
2021-03-18,Toscana,AstraZeneca,first dose,99623
2021-03-18,Toscana,AstraZeneca,second dose,3
2020-12-27,Umbria,AstraZeneca,first dose,0
2020-12-27,Umbria,AstraZeneca,second dose,0
2020-12-28,Umbria,AstraZeneca,first dose,0
2020-12-28,Umbria,AstraZeneca,second dose,0
2020-12-29,Umbria,AstraZeneca,first dose,0
2020-12-29,Umbria,AstraZeneca,second dose,0
2020-12-30,Umbria,AstraZeneca,first dose,0
2020-12-30,Umbria,AstraZeneca,second dose,0
2020-12-31,Umbria,AstraZeneca,first dose,0
2020-12-31,Umbria,AstraZeneca,second dose,0
2021-01-01,Umbria,AstraZeneca,first dose,0
2021-01-01,Umbria,AstraZeneca,second dose,0
2021-01-02,Umbria,AstraZeneca,first dose,0
2021-01-02,Umbria,AstraZeneca,second dose,0
2021-01-03,Umbria,AstraZeneca,first dose,0
2021-01-03,Umbria,AstraZeneca,second dose,0
2021-01-04,Umbria,AstraZeneca,first dose,0
2021-01-04,Umbria,AstraZeneca,second dose,0
2021-01-05,Umbria,AstraZeneca,first dose,0
2021-01-05,Umbria,AstraZeneca,second dose,0
2021-01-06,Umbria,AstraZeneca,first dose,0
2021-01-06,Umbria,AstraZeneca,second dose,0
2021-01-07,Umbria,AstraZeneca,first dose,0
2021-01-07,Umbria,AstraZeneca,second dose,0
2021-01-08,Umbria,AstraZeneca,first dose,0
2021-01-08,Umbria,AstraZeneca,second dose,0
2021-01-09,Umbria,AstraZeneca,first dose,0
2021-01-09,Umbria,AstraZeneca,second dose,0
2021-01-10,Umbria,AstraZeneca,first dose,0
2021-01-10,Umbria,AstraZeneca,second dose,0
2021-01-11,Umbria,AstraZeneca,first dose,0
2021-01-11,Umbria,AstraZeneca,second dose,0
2021-01-12,Umbria,AstraZeneca,first dose,0
2021-01-12,Umbria,AstraZeneca,second dose,0
2021-01-13,Umbria,AstraZeneca,first dose,0
2021-01-13,Umbria,AstraZeneca,second dose,0
2021-01-14,Umbria,AstraZeneca,first dose,0
2021-01-14,Umbria,AstraZeneca,second dose,0
2021-01-15,Umbria,AstraZeneca,first dose,0
2021-01-15,Umbria,AstraZeneca,second dose,0
2021-01-16,Umbria,AstraZeneca,first dose,0
2021-01-16,Umbria,AstraZeneca,second dose,0
2021-01-17,Umbria,AstraZeneca,first dose,0
2021-01-17,Umbria,AstraZeneca,second dose,0
2021-01-18,Umbria,AstraZeneca,first dose,0
2021-01-18,Umbria,AstraZeneca,second dose,0
2021-01-19,Umbria,AstraZeneca,first dose,0
2021-01-19,Umbria,AstraZeneca,second dose,0
2021-01-20,Umbria,AstraZeneca,first dose,0
2021-01-20,Umbria,AstraZeneca,second dose,0
2021-01-21,Umbria,AstraZeneca,first dose,0
2021-01-21,Umbria,AstraZeneca,second dose,0
2021-01-22,Umbria,AstraZeneca,first dose,0
2021-01-22,Umbria,AstraZeneca,second dose,0
2021-01-23,Umbria,AstraZeneca,first dose,0
2021-01-23,Umbria,AstraZeneca,second dose,0
2021-01-24,Umbria,AstraZeneca,first dose,0
2021-01-24,Umbria,AstraZeneca,second dose,0
2021-01-25,Umbria,AstraZeneca,first dose,0
2021-01-25,Umbria,AstraZeneca,second dose,0
2021-01-26,Umbria,AstraZeneca,first dose,0
2021-01-26,Umbria,AstraZeneca,second dose,0
2021-01-27,Umbria,AstraZeneca,first dose,0
2021-01-27,Umbria,AstraZeneca,second dose,0
2021-01-28,Umbria,AstraZeneca,first dose,0
2021-01-28,Umbria,AstraZeneca,second dose,0
2021-01-29,Umbria,AstraZeneca,first dose,0
2021-01-29,Umbria,AstraZeneca,second dose,0
2021-01-30,Umbria,AstraZeneca,first dose,0
2021-01-30,Umbria,AstraZeneca,second dose,0
2021-01-31,Umbria,AstraZeneca,first dose,0
2021-01-31,Umbria,AstraZeneca,second dose,0
2021-02-01,Umbria,AstraZeneca,first dose,0
2021-02-01,Umbria,AstraZeneca,second dose,0
2021-02-02,Umbria,AstraZeneca,first dose,0
2021-02-02,Umbria,AstraZeneca,second dose,0
2021-02-03,Umbria,AstraZeneca,first dose,0
2021-02-03,Umbria,AstraZeneca,second dose,0
2021-02-04,Umbria,AstraZeneca,first dose,0
2021-02-04,Umbria,AstraZeneca,second dose,0
2021-02-05,Umbria,AstraZeneca,first dose,0
2021-02-05,Umbria,AstraZeneca,second dose,0
2021-02-06,Umbria,AstraZeneca,first dose,0
2021-02-06,Umbria,AstraZeneca,second dose,0
2021-02-07,Umbria,AstraZeneca,first dose,0
2021-02-07,Umbria,AstraZeneca,second dose,0
2021-02-08,Umbria,AstraZeneca,first dose,0
2021-02-08,Umbria,AstraZeneca,second dose,0
2021-02-09,Umbria,AstraZeneca,first dose,0
2021-02-09,Umbria,AstraZeneca,second dose,0
2021-02-10,Umbria,AstraZeneca,first dose,0
2021-02-10,Umbria,AstraZeneca,second dose,0
2021-02-11,Umbria,AstraZeneca,first dose,0
2021-02-11,Umbria,AstraZeneca,second dose,0
2021-02-12,Umbria,AstraZeneca,first dose,0
2021-02-12,Umbria,AstraZeneca,second dose,0
2021-02-13,Umbria,AstraZeneca,first dose,0
2021-02-13,Umbria,AstraZeneca,second dose,0
2021-02-14,Umbria,AstraZeneca,first dose,0
2021-02-14,Umbria,AstraZeneca,second dose,0
2021-02-15,Umbria,AstraZeneca,first dose,0
2021-02-15,Umbria,AstraZeneca,second dose,0
2021-02-16,Umbria,AstraZeneca,first dose,0
2021-02-16,Umbria,AstraZeneca,second dose,0
2021-02-17,Umbria,AstraZeneca,first dose,0
2021-02-17,Umbria,AstraZeneca,second dose,0
2021-02-18,Umbria,AstraZeneca,first dose,0
2021-02-18,Umbria,AstraZeneca,second dose,0
2021-02-19,Umbria,AstraZeneca,first dose,0
2021-02-19,Umbria,AstraZeneca,second dose,0
2021-02-20,Umbria,AstraZeneca,first dose,0
2021-02-20,Umbria,AstraZeneca,second dose,0
2021-02-21,Umbria,AstraZeneca,first dose,0
2021-02-21,Umbria,AstraZeneca,second dose,0
2021-02-22,Umbria,AstraZeneca,first dose,0
2021-02-22,Umbria,AstraZeneca,second dose,0
2021-02-23,Umbria,AstraZeneca,first dose,0
2021-02-23,Umbria,AstraZeneca,second dose,0
2021-02-24,Umbria,AstraZeneca,first dose,0
2021-02-24,Umbria,AstraZeneca,second dose,0
2021-02-25,Umbria,AstraZeneca,first dose,0
2021-02-25,Umbria,AstraZeneca,second dose,0
2021-02-26,Umbria,AstraZeneca,first dose,0
2021-02-26,Umbria,AstraZeneca,second dose,0
2021-02-27,Umbria,AstraZeneca,first dose,1629
2021-02-27,Umbria,AstraZeneca,second dose,0
2021-02-28,Umbria,AstraZeneca,first dose,1629
2021-02-28,Umbria,AstraZeneca,second dose,0
2021-03-01,Umbria,AstraZeneca,first dose,1758
2021-03-01,Umbria,AstraZeneca,second dose,0
2021-03-02,Umbria,AstraZeneca,first dose,3684
2021-03-02,Umbria,AstraZeneca,second dose,1
2021-03-03,Umbria,AstraZeneca,first dose,5737
2021-03-03,Umbria,AstraZeneca,second dose,2
2021-03-04,Umbria,AstraZeneca,first dose,7704
2021-03-04,Umbria,AstraZeneca,second dose,2
2021-03-05,Umbria,AstraZeneca,first dose,10778
2021-03-05,Umbria,AstraZeneca,second dose,2
2021-03-06,Umbria,AstraZeneca,first dose,13419
2021-03-06,Umbria,AstraZeneca,second dose,2
2021-03-07,Umbria,AstraZeneca,first dose,14201
2021-03-07,Umbria,AstraZeneca,second dose,2
2021-03-08,Umbria,AstraZeneca,first dose,14822
2021-03-08,Umbria,AstraZeneca,second dose,2
2021-03-09,Umbria,AstraZeneca,first dose,15714
2021-03-09,Umbria,AstraZeneca,second dose,3
2021-03-10,Umbria,AstraZeneca,first dose,16879
2021-03-10,Umbria,AstraZeneca,second dose,3
2021-03-11,Umbria,AstraZeneca,first dose,18062
2021-03-11,Umbria,AstraZeneca,second dose,3
2021-03-12,Umbria,AstraZeneca,first dose,20086
2021-03-12,Umbria,AstraZeneca,second dose,5
2021-03-13,Umbria,AstraZeneca,first dose,21525
2021-03-13,Umbria,AstraZeneca,second dose,5
2021-03-14,Umbria,AstraZeneca,first dose,21591
2021-03-14,Umbria,AstraZeneca,second dose,5
2021-03-15,Umbria,AstraZeneca,first dose,22255
2021-03-15,Umbria,AstraZeneca,second dose,6
2021-03-16,Umbria,AstraZeneca,first dose,22255
2021-03-16,Umbria,AstraZeneca,second dose,6
2021-03-17,Umbria,AstraZeneca,first dose,22255
2021-03-17,Umbria,AstraZeneca,second dose,6
2021-03-18,Umbria,AstraZeneca,first dose,22255
2021-03-18,Umbria,AstraZeneca,second dose,6
2020-12-27,Marche,AstraZeneca,first dose,0
2020-12-27,Marche,AstraZeneca,second dose,0
2020-12-28,Marche,AstraZeneca,first dose,0
2020-12-28,Marche,AstraZeneca,second dose,0
2020-12-29,Marche,AstraZeneca,first dose,0
2020-12-29,Marche,AstraZeneca,second dose,0
2020-12-30,Marche,AstraZeneca,first dose,0
2020-12-30,Marche,AstraZeneca,second dose,0
2020-12-31,Marche,AstraZeneca,first dose,0
2020-12-31,Marche,AstraZeneca,second dose,0
2021-01-01,Marche,AstraZeneca,first dose,0
2021-01-01,Marche,AstraZeneca,second dose,0
2021-01-02,Marche,AstraZeneca,first dose,0
2021-01-02,Marche,AstraZeneca,second dose,0
2021-01-03,Marche,AstraZeneca,first dose,0
2021-01-03,Marche,AstraZeneca,second dose,0
2021-01-04,Marche,AstraZeneca,first dose,0
2021-01-04,Marche,AstraZeneca,second dose,0
2021-01-05,Marche,AstraZeneca,first dose,0
2021-01-05,Marche,AstraZeneca,second dose,0
2021-01-06,Marche,AstraZeneca,first dose,0
2021-01-06,Marche,AstraZeneca,second dose,0
2021-01-07,Marche,AstraZeneca,first dose,0
2021-01-07,Marche,AstraZeneca,second dose,0
2021-01-08,Marche,AstraZeneca,first dose,0
2021-01-08,Marche,AstraZeneca,second dose,0
2021-01-09,Marche,AstraZeneca,first dose,0
2021-01-09,Marche,AstraZeneca,second dose,0
2021-01-10,Marche,AstraZeneca,first dose,0
2021-01-10,Marche,AstraZeneca,second dose,0
2021-01-11,Marche,AstraZeneca,first dose,0
2021-01-11,Marche,AstraZeneca,second dose,0
2021-01-12,Marche,AstraZeneca,first dose,0
2021-01-12,Marche,AstraZeneca,second dose,0
2021-01-13,Marche,AstraZeneca,first dose,0
2021-01-13,Marche,AstraZeneca,second dose,0
2021-01-14,Marche,AstraZeneca,first dose,0
2021-01-14,Marche,AstraZeneca,second dose,0
2021-01-15,Marche,AstraZeneca,first dose,0
2021-01-15,Marche,AstraZeneca,second dose,0
2021-01-16,Marche,AstraZeneca,first dose,0
2021-01-16,Marche,AstraZeneca,second dose,0
2021-01-17,Marche,AstraZeneca,first dose,0
2021-01-17,Marche,AstraZeneca,second dose,0
2021-01-18,Marche,AstraZeneca,first dose,0
2021-01-18,Marche,AstraZeneca,second dose,0
2021-01-19,Marche,AstraZeneca,first dose,0
2021-01-19,Marche,AstraZeneca,second dose,0
2021-01-20,Marche,AstraZeneca,first dose,0
2021-01-20,Marche,AstraZeneca,second dose,0
2021-01-21,Marche,AstraZeneca,first dose,0
2021-01-21,Marche,AstraZeneca,second dose,0
2021-01-22,Marche,AstraZeneca,first dose,0
2021-01-22,Marche,AstraZeneca,second dose,0
2021-01-23,Marche,AstraZeneca,first dose,0
2021-01-23,Marche,AstraZeneca,second dose,0
2021-01-24,Marche,AstraZeneca,first dose,0
2021-01-24,Marche,AstraZeneca,second dose,0
2021-01-25,Marche,AstraZeneca,first dose,0
2021-01-25,Marche,AstraZeneca,second dose,0
2021-01-26,Marche,AstraZeneca,first dose,0
2021-01-26,Marche,AstraZeneca,second dose,0
2021-01-27,Marche,AstraZeneca,first dose,0
2021-01-27,Marche,AstraZeneca,second dose,0
2021-01-28,Marche,AstraZeneca,first dose,0
2021-01-28,Marche,AstraZeneca,second dose,0
2021-01-29,Marche,AstraZeneca,first dose,0
2021-01-29,Marche,AstraZeneca,second dose,0
2021-01-30,Marche,AstraZeneca,first dose,0
2021-01-30,Marche,AstraZeneca,second dose,0
2021-01-31,Marche,AstraZeneca,first dose,0
2021-01-31,Marche,AstraZeneca,second dose,0
2021-02-01,Marche,AstraZeneca,first dose,0
2021-02-01,Marche,AstraZeneca,second dose,0
2021-02-02,Marche,AstraZeneca,first dose,0
2021-02-02,Marche,AstraZeneca,second dose,0
2021-02-03,Marche,AstraZeneca,first dose,0
2021-02-03,Marche,AstraZeneca,second dose,0
2021-02-04,Marche,AstraZeneca,first dose,0
2021-02-04,Marche,AstraZeneca,second dose,0
2021-02-05,Marche,AstraZeneca,first dose,0
2021-02-05,Marche,AstraZeneca,second dose,0
2021-02-06,Marche,AstraZeneca,first dose,0
2021-02-06,Marche,AstraZeneca,second dose,0
2021-02-07,Marche,AstraZeneca,first dose,0
2021-02-07,Marche,AstraZeneca,second dose,0
2021-02-08,Marche,AstraZeneca,first dose,0
2021-02-08,Marche,AstraZeneca,second dose,0
2021-02-09,Marche,AstraZeneca,first dose,0
2021-02-09,Marche,AstraZeneca,second dose,0
2021-02-10,Marche,AstraZeneca,first dose,0
2021-02-10,Marche,AstraZeneca,second dose,0
2021-02-11,Marche,AstraZeneca,first dose,0
2021-02-11,Marche,AstraZeneca,second dose,0
2021-02-12,Marche,AstraZeneca,first dose,0
2021-02-12,Marche,AstraZeneca,second dose,0
2021-02-13,Marche,AstraZeneca,first dose,0
2021-02-13,Marche,AstraZeneca,second dose,0
2021-02-14,Marche,AstraZeneca,first dose,0
2021-02-14,Marche,AstraZeneca,second dose,0
2021-02-15,Marche,AstraZeneca,first dose,0
2021-02-15,Marche,AstraZeneca,second dose,0
2021-02-16,Marche,AstraZeneca,first dose,3
2021-02-16,Marche,AstraZeneca,second dose,0
2021-02-17,Marche,AstraZeneca,first dose,3
2021-02-17,Marche,AstraZeneca,second dose,0
2021-02-18,Marche,AstraZeneca,first dose,3
2021-02-18,Marche,AstraZeneca,second dose,0
2021-02-19,Marche,AstraZeneca,first dose,3
2021-02-19,Marche,AstraZeneca,second dose,0
2021-02-20,Marche,AstraZeneca,first dose,4
2021-02-20,Marche,AstraZeneca,second dose,0
2021-02-21,Marche,AstraZeneca,first dose,4
2021-02-21,Marche,AstraZeneca,second dose,0
2021-02-22,Marche,AstraZeneca,first dose,4
2021-02-22,Marche,AstraZeneca,second dose,0
2021-02-23,Marche,AstraZeneca,first dose,4
2021-02-23,Marche,AstraZeneca,second dose,0
2021-02-24,Marche,AstraZeneca,first dose,4
2021-02-24,Marche,AstraZeneca,second dose,0
2021-02-25,Marche,AstraZeneca,first dose,8
2021-02-25,Marche,AstraZeneca,second dose,0
2021-02-26,Marche,AstraZeneca,first dose,10
2021-02-26,Marche,AstraZeneca,second dose,0
2021-02-27,Marche,AstraZeneca,first dose,11
2021-02-27,Marche,AstraZeneca,second dose,0
2021-02-28,Marche,AstraZeneca,first dose,12
2021-02-28,Marche,AstraZeneca,second dose,0
2021-03-01,Marche,AstraZeneca,first dose,312
2021-03-01,Marche,AstraZeneca,second dose,0
2021-03-02,Marche,AstraZeneca,first dose,869
2021-03-02,Marche,AstraZeneca,second dose,0
2021-03-03,Marche,AstraZeneca,first dose,2820
2021-03-03,Marche,AstraZeneca,second dose,1
2021-03-04,Marche,AstraZeneca,first dose,4720
2021-03-04,Marche,AstraZeneca,second dose,3
2021-03-05,Marche,AstraZeneca,first dose,6443
2021-03-05,Marche,AstraZeneca,second dose,4
2021-03-06,Marche,AstraZeneca,first dose,8111
2021-03-06,Marche,AstraZeneca,second dose,7
2021-03-07,Marche,AstraZeneca,first dose,9383
2021-03-07,Marche,AstraZeneca,second dose,7
2021-03-08,Marche,AstraZeneca,first dose,11024
2021-03-08,Marche,AstraZeneca,second dose,8
2021-03-09,Marche,AstraZeneca,first dose,12751
2021-03-09,Marche,AstraZeneca,second dose,20
2021-03-10,Marche,AstraZeneca,first dose,14377
2021-03-10,Marche,AstraZeneca,second dose,24
2021-03-11,Marche,AstraZeneca,first dose,16206
2021-03-11,Marche,AstraZeneca,second dose,29
2021-03-12,Marche,AstraZeneca,first dose,19204
2021-03-12,Marche,AstraZeneca,second dose,34
2021-03-13,Marche,AstraZeneca,first dose,20397
2021-03-13,Marche,AstraZeneca,second dose,36
2021-03-14,Marche,AstraZeneca,first dose,22030
2021-03-14,Marche,AstraZeneca,second dose,41
2021-03-15,Marche,AstraZeneca,first dose,22955
2021-03-15,Marche,AstraZeneca,second dose,47
2021-03-16,Marche,AstraZeneca,first dose,22955
2021-03-16,Marche,AstraZeneca,second dose,47
2021-03-17,Marche,AstraZeneca,first dose,22956
2021-03-17,Marche,AstraZeneca,second dose,47
2021-03-18,Marche,AstraZeneca,first dose,23010
2021-03-18,Marche,AstraZeneca,second dose,47
2020-12-27,Lazio,AstraZeneca,first dose,0
2020-12-27,Lazio,AstraZeneca,second dose,0
2020-12-28,Lazio,AstraZeneca,first dose,0
2020-12-28,Lazio,AstraZeneca,second dose,0
2020-12-29,Lazio,AstraZeneca,first dose,0
2020-12-29,Lazio,AstraZeneca,second dose,0
2020-12-30,Lazio,AstraZeneca,first dose,0
2020-12-30,Lazio,AstraZeneca,second dose,0
2020-12-31,Lazio,AstraZeneca,first dose,0
2020-12-31,Lazio,AstraZeneca,second dose,0
2021-01-01,Lazio,AstraZeneca,first dose,0
2021-01-01,Lazio,AstraZeneca,second dose,0
2021-01-02,Lazio,AstraZeneca,first dose,0
2021-01-02,Lazio,AstraZeneca,second dose,0
2021-01-03,Lazio,AstraZeneca,first dose,0
2021-01-03,Lazio,AstraZeneca,second dose,0
2021-01-04,Lazio,AstraZeneca,first dose,0
2021-01-04,Lazio,AstraZeneca,second dose,0
2021-01-05,Lazio,AstraZeneca,first dose,0
2021-01-05,Lazio,AstraZeneca,second dose,0
2021-01-06,Lazio,AstraZeneca,first dose,0
2021-01-06,Lazio,AstraZeneca,second dose,0
2021-01-07,Lazio,AstraZeneca,first dose,0
2021-01-07,Lazio,AstraZeneca,second dose,0
2021-01-08,Lazio,AstraZeneca,first dose,0
2021-01-08,Lazio,AstraZeneca,second dose,0
2021-01-09,Lazio,AstraZeneca,first dose,0
2021-01-09,Lazio,AstraZeneca,second dose,0
2021-01-10,Lazio,AstraZeneca,first dose,0
2021-01-10,Lazio,AstraZeneca,second dose,0
2021-01-11,Lazio,AstraZeneca,first dose,0
2021-01-11,Lazio,AstraZeneca,second dose,0
2021-01-12,Lazio,AstraZeneca,first dose,0
2021-01-12,Lazio,AstraZeneca,second dose,0
2021-01-13,Lazio,AstraZeneca,first dose,0
2021-01-13,Lazio,AstraZeneca,second dose,0
2021-01-14,Lazio,AstraZeneca,first dose,0
2021-01-14,Lazio,AstraZeneca,second dose,0
2021-01-15,Lazio,AstraZeneca,first dose,0
2021-01-15,Lazio,AstraZeneca,second dose,0
2021-01-16,Lazio,AstraZeneca,first dose,0
2021-01-16,Lazio,AstraZeneca,second dose,0
2021-01-17,Lazio,AstraZeneca,first dose,0
2021-01-17,Lazio,AstraZeneca,second dose,0
2021-01-18,Lazio,AstraZeneca,first dose,0
2021-01-18,Lazio,AstraZeneca,second dose,0
2021-01-19,Lazio,AstraZeneca,first dose,0
2021-01-19,Lazio,AstraZeneca,second dose,0
2021-01-20,Lazio,AstraZeneca,first dose,0
2021-01-20,Lazio,AstraZeneca,second dose,0
2021-01-21,Lazio,AstraZeneca,first dose,0
2021-01-21,Lazio,AstraZeneca,second dose,0
2021-01-22,Lazio,AstraZeneca,first dose,0
2021-01-22,Lazio,AstraZeneca,second dose,0
2021-01-23,Lazio,AstraZeneca,first dose,0
2021-01-23,Lazio,AstraZeneca,second dose,0
2021-01-24,Lazio,AstraZeneca,first dose,0
2021-01-24,Lazio,AstraZeneca,second dose,0
2021-01-25,Lazio,AstraZeneca,first dose,0
2021-01-25,Lazio,AstraZeneca,second dose,0
2021-01-26,Lazio,AstraZeneca,first dose,0
2021-01-26,Lazio,AstraZeneca,second dose,0
2021-01-27,Lazio,AstraZeneca,first dose,0
2021-01-27,Lazio,AstraZeneca,second dose,0
2021-01-28,Lazio,AstraZeneca,first dose,0
2021-01-28,Lazio,AstraZeneca,second dose,0
2021-01-29,Lazio,AstraZeneca,first dose,0
2021-01-29,Lazio,AstraZeneca,second dose,0
2021-01-30,Lazio,AstraZeneca,first dose,0
2021-01-30,Lazio,AstraZeneca,second dose,0
2021-01-31,Lazio,AstraZeneca,first dose,0
2021-01-31,Lazio,AstraZeneca,second dose,0
2021-02-01,Lazio,AstraZeneca,first dose,1
2021-02-01,Lazio,AstraZeneca,second dose,0
2021-02-02,Lazio,AstraZeneca,first dose,1
2021-02-02,Lazio,AstraZeneca,second dose,0
2021-02-03,Lazio,AstraZeneca,first dose,1
2021-02-03,Lazio,AstraZeneca,second dose,0
2021-02-04,Lazio,AstraZeneca,first dose,1
2021-02-04,Lazio,AstraZeneca,second dose,0
2021-02-05,Lazio,AstraZeneca,first dose,1
2021-02-05,Lazio,AstraZeneca,second dose,0
2021-02-06,Lazio,AstraZeneca,first dose,1
2021-02-06,Lazio,AstraZeneca,second dose,0
2021-02-07,Lazio,AstraZeneca,first dose,2
2021-02-07,Lazio,AstraZeneca,second dose,0
2021-02-08,Lazio,AstraZeneca,first dose,2
2021-02-08,Lazio,AstraZeneca,second dose,0
2021-02-09,Lazio,AstraZeneca,first dose,2
2021-02-09,Lazio,AstraZeneca,second dose,0
2021-02-10,Lazio,AstraZeneca,first dose,2
2021-02-10,Lazio,AstraZeneca,second dose,0
2021-02-11,Lazio,AstraZeneca,first dose,798
2021-02-11,Lazio,AstraZeneca,second dose,0
2021-02-12,Lazio,AstraZeneca,first dose,1788
2021-02-12,Lazio,AstraZeneca,second dose,0
2021-02-13,Lazio,AstraZeneca,first dose,3065
2021-02-13,Lazio,AstraZeneca,second dose,0
2021-02-14,Lazio,AstraZeneca,first dose,4158
2021-02-14,Lazio,AstraZeneca,second dose,0
2021-02-15,Lazio,AstraZeneca,first dose,5838
2021-02-15,Lazio,AstraZeneca,second dose,0
2021-02-16,Lazio,AstraZeneca,first dose,8087
2021-02-16,Lazio,AstraZeneca,second dose,0
2021-02-17,Lazio,AstraZeneca,first dose,10476
2021-02-17,Lazio,AstraZeneca,second dose,0
2021-02-18,Lazio,AstraZeneca,first dose,12932
2021-02-18,Lazio,AstraZeneca,second dose,0
2021-02-19,Lazio,AstraZeneca,first dose,15173
2021-02-19,Lazio,AstraZeneca,second dose,0
2021-02-20,Lazio,AstraZeneca,first dose,17312
2021-02-20,Lazio,AstraZeneca,second dose,0
2021-02-21,Lazio,AstraZeneca,first dose,18336
2021-02-21,Lazio,AstraZeneca,second dose,0
2021-02-22,Lazio,AstraZeneca,first dose,22373
2021-02-22,Lazio,AstraZeneca,second dose,0
2021-02-23,Lazio,AstraZeneca,first dose,26053
2021-02-23,Lazio,AstraZeneca,second dose,0
2021-02-24,Lazio,AstraZeneca,first dose,30655
2021-02-24,Lazio,AstraZeneca,second dose,0
2021-02-25,Lazio,AstraZeneca,first dose,35534
2021-02-25,Lazio,AstraZeneca,second dose,0
2021-02-26,Lazio,AstraZeneca,first dose,40689
2021-02-26,Lazio,AstraZeneca,second dose,0
2021-02-27,Lazio,AstraZeneca,first dose,45037
2021-02-27,Lazio,AstraZeneca,second dose,0
2021-02-28,Lazio,AstraZeneca,first dose,49515
2021-02-28,Lazio,AstraZeneca,second dose,0
2021-03-01,Lazio,AstraZeneca,first dose,55654
2021-03-01,Lazio,AstraZeneca,second dose,0
2021-03-02,Lazio,AstraZeneca,first dose,61853
2021-03-02,Lazio,AstraZeneca,second dose,0
2021-03-03,Lazio,AstraZeneca,first dose,68288
2021-03-03,Lazio,AstraZeneca,second dose,0
2021-03-04,Lazio,AstraZeneca,first dose,75003
2021-03-04,Lazio,AstraZeneca,second dose,0
2021-03-05,Lazio,AstraZeneca,first dose,81972
2021-03-05,Lazio,AstraZeneca,second dose,0
2021-03-06,Lazio,AstraZeneca,first dose,89232
2021-03-06,Lazio,AstraZeneca,second dose,0
2021-03-07,Lazio,AstraZeneca,first dose,94259
2021-03-07,Lazio,AstraZeneca,second dose,0
2021-03-08,Lazio,AstraZeneca,first dose,101715
2021-03-08,Lazio,AstraZeneca,second dose,0
2021-03-09,Lazio,AstraZeneca,first dose,109787
